CT10,TOTAL_POP,WHITE,BLACK,AMER_IND,ASIAN,PAC_ISLND,OTHER,TWO_MORE,MEANINCOME,LESS_HS,HS_GRAD,SOME_COLGE,BA_HIGHER,AlcoholRel,Arson,Assault,Burglaries,FederalOff,FelonMisc,Fraud,Gambling,GrandTheft,Homicide,MentallyIl,Narcotics,Robberies,SexOffense,Suicide,Vagrancy,Vandalism,VehicBoatL,WeaponLaws,AllCrimes
571200,7948,4605,785,0,936,53,867,702,103853,27,138,263,130,0,0,1,0,0,0,0,0,1,0,0,3,1,0,0,0,0,1,0,7
571400,4613,2771,495,27,613,30,505,172,85691,100,54,206,40,9,1,22,30,0,3,41,0,29,0,4,15,168,2,1,0,26,16,3,370
573401,1382,726,114,8,293,5,58,178,73073,23,11,66,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571600,2068,372,1143,0,46,0,398,109,20847,38,41,129,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530500,4067,2083,2,0,78,0,1769,135,49584,89,75,339,0,18,0,14,7,1,1,6,0,10,0,0,19,40,5,2,0,12,15,10,160
530700,2277,706,0,5,49,0,1497,20,55627,56,46,152,0,0,4,21,18,1,1,8,0,22,0,2,21,30,2,0,0,15,9,5,159
482702,2413,761,0,0,1175,0,400,77,78382,10,12,93,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530102,5155,3916,58,72,355,0,535,219,54263,92,65,320,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554201,4395,1581,610,0,462,0,1487,255,86509,71,50,255,26,6,0,26,39,1,1,15,0,32,1,7,56,65,11,2,0,10,36,11,319
554404,4131,1244,873,41,653,0,1056,264,52006,0,98,132,25,5,0,46,32,0,4,22,0,28,0,11,72,84,7,0,0,20,35,9,375
554403,5826,1341,1143,19,801,16,2150,356,55280,98,118,265,0,13,1,67,42,0,5,12,0,54,1,14,107,113,10,1,0,31,47,13,531
554519,3446,829,116,70,2261,41,4,125,129824,15,34,52,63,2,1,8,11,0,0,13,0,6,0,5,7,62,2,0,0,4,6,1,128
554511,4090,875,308,0,2725,0,53,129,108485,53,32,155,52,0,0,6,40,0,4,18,0,19,0,1,4,73,2,1,0,11,9,0,188
554518,5460,1087,299,0,3560,0,389,125,106937,13,46,243,64,3,0,5,45,1,3,36,0,13,0,3,3,53,2,0,0,10,5,0,182
554513,2654,395,173,4,1911,0,46,125,107779,24,50,98,28,1,0,5,23,0,1,6,0,2,0,0,3,37,1,0,0,9,2,0,90
554522,5014,1586,345,24,2476,0,372,211,118177,32,77,192,68,11,1,17,59,1,1,28,0,12,0,6,8,140,1,0,0,29,25,0,339
530802,3460,1184,40,5,25,0,2185,21,60452,113,100,283,5,17,0,25,10,0,2,5,0,20,0,2,19,24,3,0,0,27,11,4,169
530601,3429,1167,0,0,141,0,2085,36,60390,58,50,222,11,4,0,32,11,1,2,3,0,16,1,1,23,12,5,0,0,13,6,4,134
530602,1558,398,4,0,110,0,1034,12,67372,21,22,124,5,0,1,15,3,0,4,3,0,6,0,1,11,12,1,0,0,3,6,0,66
482402,7525,1684,0,0,4221,0,1422,198,71478,39,128,401,53,7,0,45,45,2,6,34,0,33,1,6,28,108,2,1,0,24,24,6,372
482503,4335,575,14,41,2656,0,981,68,52427,34,88,159,38,2,1,11,12,0,0,11,0,19,0,2,7,37,4,1,0,9,20,2,138
530101,5204,3341,98,81,264,0,1268,152,41043,103,138,341,11,1,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,6
534203,3531,2739,45,0,24,9,703,11,45060,75,68,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554512,6137,1106,307,11,4393,0,145,175,128463,31,48,217,114,10,1,20,54,6,2,61,0,45,0,9,19,222,12,2,0,26,43,0,532
554517,4339,666,84,11,3281,0,111,186,106195,30,52,155,65,3,0,11,27,0,0,29,0,15,0,4,2,61,2,0,1,10,11,1,177
554515,3873,937,431,0,2139,30,125,211,124009,5,54,120,74,8,1,7,25,0,1,15,0,6,0,3,6,66,3,0,0,10,12,0,163
500300,3268,2108,25,9,495,0,450,181,152790,0,21,217,17,2,6,7,18,0,3,10,0,23,0,0,5,86,2,0,6,13,7,2,190
551300,5385,4078,307,0,199,0,728,73,52596,28,107,398,48,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3
552800,6069,3603,77,0,650,24,1527,188,69076,82,128,254,32,7,0,33,30,0,9,13,0,29,0,2,32,53,11,2,0,13,46,6,286
552900,7370,3330,471,41,1237,24,2155,112,68481,38,140,445,27,8,0,28,21,1,6,10,0,31,0,7,29,61,3,0,0,12,62,6,285
552400,2575,1482,118,18,73,0,823,61,71431,40,57,105,0,1,0,21,13,0,4,12,0,19,1,0,11,30,5,0,0,12,33,4,166
553000,4734,3200,394,23,303,0,634,180,90604,20,103,244,57,9,1,22,12,0,7,14,0,10,3,6,22,46,2,0,0,8,123,5,290
574100,5119,4069,70,94,357,0,169,360,103967,11,63,161,34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
534102,6539,4448,115,38,42,0,1843,53,42610,130,104,361,63,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
533804,4570,3168,9,0,162,0,1223,8,53509,97,75,133,74,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
501802,3420,1858,30,0,73,0,1390,69,84223,6,67,175,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
552602,4820,1695,184,18,1347,208,1308,60,63535,20,122,162,52,3,0,16,10,0,0,10,0,17,0,0,9,33,2,0,0,11,23,3,137
552700,7065,4548,145,122,716,0,1379,155,71564,134,135,440,27,3,0,30,19,1,1,16,0,22,0,1,17,32,4,0,0,27,37,11,221
552601,5256,3229,36,54,308,0,1366,263,67324,163,130,396,36,0,0,36,7,0,6,8,0,13,2,1,43,21,6,0,0,19,38,14,214
553100,6372,3102,878,90,1007,32,1034,229,82955,63,98,325,16,6,2,25,26,0,12,19,0,29,0,6,24,120,8,1,0,30,28,3,339
554514,4798,1134,653,0,2732,0,195,84,103400,40,63,205,49,5,0,13,54,0,3,28,0,13,0,5,11,73,9,0,0,13,34,1,262
554516,3820,641,692,0,2186,0,202,99,124624,0,54,211,56,5,0,9,36,1,1,11,0,7,0,6,6,60,2,0,0,12,16,1,173
554600,4511,2551,219,28,1431,0,193,89,62749,50,76,157,58,1,1,13,17,0,3,4,0,11,0,3,22,29,3,0,0,13,23,2,145
554521,6166,2021,734,9,2585,2,566,249,99102,49,57,467,101,22,1,57,86,2,9,123,0,80,0,25,24,740,5,0,0,48,68,15,1305
407400,2142,748,71,26,769,0,432,96,86737,36,39,84,11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
501900,4225,2437,64,52,73,0,1490,109,83719,14,64,133,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503301,3085,2090,58,0,24,0,855,58,83318,17,70,155,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
502100,5231,3161,37,9,54,11,1880,79,63481,33,69,373,17,1,0,10,16,2,0,11,0,9,0,6,18,22,3,0,0,13,7,2,120
502200,6450,3444,15,388,108,44,2383,68,68429,56,108,344,8,5,1,39,21,0,1,13,0,20,1,3,43,37,6,0,0,23,36,1,250
502301,6120,2130,30,136,151,0,3354,319,82400,31,137,265,15,10,0,21,26,0,4,16,0,22,0,13,53,77,9,0,0,24,22,10,307
503202,4775,2470,76,7,201,0,1790,231,70974,24,91,158,52,9,1,29,12,0,1,15,0,14,0,8,41,43,2,0,3,11,16,8,213
503401,6836,4460,117,0,453,0,1427,379,88169,10,124,233,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553200,7663,3123,428,32,854,0,2716,510,81254,33,89,537,59,17,0,43,41,2,2,16,0,43,0,11,22,101,9,0,0,35,27,10,379
554700,4922,2550,80,21,592,11,1590,78,70055,115,111,281,32,3,2,16,11,0,6,7,0,12,0,2,33,18,0,0,0,15,29,10,164
554801,3144,1641,98,0,350,0,940,115,65145,41,45,90,7,7,0,25,48,1,2,19,0,20,0,1,20,83,10,3,0,15,31,13,298
553701,4111,2829,51,4,11,0,1104,112,52390,101,79,272,0,4,0,18,13,0,1,2,0,28,1,4,10,49,9,1,0,11,39,1,191
553801,4832,2419,585,16,133,20,1549,110,58726,98,142,338,0,10,0,34,18,0,3,8,0,45,0,1,14,68,4,0,1,26,47,3,282
553502,4167,2674,488,0,93,0,870,42,59402,9,98,209,83,15,2,37,19,1,2,21,0,36,0,8,64,156,9,0,6,44,39,17,476
553601,4677,2773,542,37,73,195,1001,56,52229,78,97,246,15,37,1,61,28,0,8,9,0,42,0,6,53,134,7,1,3,43,104,12,549
553901,6799,3784,239,0,392,0,2021,363,68751,96,98,461,15,14,0,32,28,2,4,14,0,32,1,3,18,85,7,0,0,33,55,6,334
555002,3152,1479,304,8,624,0,624,113,82394,59,44,170,6,4,1,30,21,1,1,23,0,22,0,5,49,67,3,0,0,22,32,9,290
571900,5713,3461,744,87,667,17,245,492,97337,67,68,109,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
572001,5272,3355,226,19,339,0,582,751,102842,21,63,253,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573700,4743,3830,100,11,412,0,111,279,117537,55,56,171,16,0,0,3,2,0,2,1,0,1,0,1,0,10,0,1,0,0,3,0,24
573800,4359,3347,102,212,357,27,159,155,103317,52,32,304,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
573902,2089,1556,168,19,235,0,8,103,142085,0,26,148,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980018,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,5
408623,3210,926,41,19,1564,0,602,58,74466,10,40,84,39,5,0,10,17,0,0,12,0,12,0,4,8,54,0,0,0,10,9,1,142
408401,4117,2332,79,12,824,0,753,117,63801,85,105,191,52,7,2,16,14,0,2,9,0,16,0,2,19,21,2,3,0,7,14,3,137
503702,4989,3593,6,46,264,0,1008,72,84739,92,131,212,11,14,1,11,16,0,4,12,0,15,0,5,24,42,1,4,0,17,4,4,174
532102,3768,2508,49,47,242,39,812,71,71279,39,67,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503402,4292,2827,22,14,190,0,1121,118,90293,0,71,312,58,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
501600,7822,4934,148,27,857,20,1754,82,111357,39,114,1025,89,0,0,2,2,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,8
503501,6694,3935,110,72,280,16,1910,371,68823,62,130,331,63,11,0,36,19,0,5,14,0,16,0,3,33,61,6,0,1,14,18,4,241
503502,4222,2540,102,6,159,44,1169,202,73323,26,48,244,11,4,0,9,5,1,2,6,0,4,0,2,28,17,2,1,3,8,1,4,97
503601,4297,2773,224,0,426,17,656,201,99770,31,121,156,18,12,0,11,18,0,2,23,0,10,0,4,22,69,3,0,0,8,39,2,223
553702,4582,2446,241,89,73,0,1630,103,55668,36,72,268,54,13,1,32,10,0,1,5,0,28,0,3,11,95,10,0,2,22,26,8,267
554101,3828,1487,137,5,480,9,1628,82,64774,70,53,207,26,6,1,22,17,0,3,21,0,14,0,6,10,49,4,3,0,16,18,0,190
553802,5943,3083,723,198,238,28,1552,121,44753,54,105,290,30,11,0,41,40,0,7,36,0,71,0,5,19,342,2,2,5,43,53,10,687
554001,3826,1589,119,9,605,0,1420,84,68257,10,95,250,30,7,0,21,30,1,2,17,0,26,0,6,21,63,1,0,0,15,17,3,230
570203,3817,1137,1012,0,280,23,1334,31,46659,31,99,184,8,3,0,0,0,0,0,0,0,3,0,1,7,1,0,0,0,0,14,1,30
550700,6918,5366,26,15,737,0,601,173,99220,128,126,594,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
551600,32,26,6,0,0,0,0,0,0,0,12,0,0,0,1,2,1,0,2,0,0,0,0,3,2,4,1,0,0,8,0,0,24
550400,1419,978,0,8,75,25,287,46,75600,0,23,39,41,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3
551201,3668,2804,178,0,275,0,372,39,69632,37,34,246,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551202,7530,5150,595,0,236,0,1389,160,72356,154,95,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
551700,6056,3830,249,79,256,0,1449,193,74190,74,140,368,6,0,1,2,0,0,0,1,0,7,0,1,0,5,1,0,1,5,1,0,25
553602,5133,2345,1151,52,88,0,1285,212,65066,111,90,308,21,4,1,31,16,1,6,11,0,30,0,3,12,68,2,1,0,25,12,3,226
532302,4949,3588,22,27,15,0,1167,130,52998,142,69,301,20,10,1,28,15,0,5,8,0,54,1,2,25,60,6,0,0,36,60,7,318
532304,3939,2859,291,115,8,0,528,138,47096,27,93,181,0,8,3,23,39,0,4,18,0,80,0,3,27,167,7,0,1,32,92,6,510
500100,3676,2641,4,14,661,13,283,60,178761,56,31,104,52,1,1,0,25,0,1,14,0,2,0,3,4,40,0,1,0,7,3,1,103
503703,7815,2884,94,16,3514,5,675,627,95983,39,102,337,190,1,0,7,18,2,1,25,0,8,1,1,10,71,3,1,0,10,45,2,206
536200,7138,3821,209,26,278,24,2653,127,67765,169,170,292,35,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,4
574000,5421,4187,182,32,410,0,135,475,130091,15,49,248,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550000,1648,959,288,67,266,5,35,28,81189,55,36,18,17,4,0,0,2,0,0,2,0,1,0,0,1,3,0,0,0,3,9,0,25
550100,7590,4371,421,54,545,0,1914,285,86614,95,107,410,58,5,0,26,25,1,2,25,0,41,0,13,23,139,3,0,0,31,50,5,389
551000,7199,5094,104,53,826,0,848,274,101345,194,96,293,42,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
552200,5744,2382,444,0,322,0,2502,94,51229,156,137,429,10,13,0,58,36,1,23,27,0,38,1,12,92,88,13,0,1,36,82,10,531
552100,5902,2795,230,0,987,0,1801,89,60570,114,89,139,34,9,3,23,24,2,6,24,0,30,0,6,43,122,8,0,0,42,60,12,414
551900,5361,2858,276,16,878,0,1173,160,75086,37,80,393,10,16,0,35,24,0,1,16,0,34,0,4,23,52,2,2,0,17,54,5,285
553902,5702,2742,491,6,89,140,2151,83,51815,120,114,327,0,8,4,31,26,1,6,23,0,39,0,4,24,91,7,1,4,34,27,6,336
504001,5701,3906,57,23,857,21,547,290,79169,16,104,2339,76,5,0,4,11,0,1,4,0,7,0,6,12,70,4,0,0,5,37,4,170
532200,6314,4188,174,70,407,0,1417,58,53175,208,149,160,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,5
503701,5446,3791,19,48,308,11,1002,267,85877,21,169,202,32,5,0,15,15,0,0,8,0,19,0,5,31,46,4,0,0,10,5,4,167
500900,6005,2822,123,89,172,3,2612,184,58621,68,100,216,34,15,1,36,18,0,4,20,0,43,0,3,48,83,6,0,0,29,68,8,382
500800,5532,2646,184,105,87,0,2292,218,73342,90,64,293,7,17,0,32,22,0,5,24,0,14,0,12,40,36,9,1,2,26,27,4,271
500700,6641,4314,0,78,65,18,2056,110,82936,122,78,249,32,28,1,33,38,3,18,30,0,71,0,8,47,178,10,0,0,39,128,9,641
502902,4122,2233,6,115,66,0,1616,86,62100,69,59,184,18,7,1,19,8,1,6,17,0,12,0,5,58,31,3,2,6,9,15,8,208
555202,3395,2536,126,0,356,12,64,301,131461,31,56,172,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
482502,3079,382,11,21,2313,0,347,5,69903,18,57,195,0,0,0,14,15,0,2,9,0,13,0,8,4,19,3,0,0,8,10,1,106
502401,4999,2889,49,0,102,0,1920,39,64790,90,49,241,26,4,0,9,5,0,0,15,0,14,0,2,9,40,3,0,0,15,47,2,165
502901,5664,2769,133,47,156,6,2389,164,87000,68,77,369,24,5,0,23,8,0,2,12,0,12,0,2,30,21,1,0,0,15,9,3,143
550800,7480,4712,181,9,338,0,1996,244,92514,110,182,284,64,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
550500,7968,5376,263,0,967,0,1269,93,113840,0,196,221,81,0,0,0,0,0,0,0,0,1,0,2,8,1,0,0,0,0,7,2,21
531502,3207,1736,0,0,57,0,1343,71,44787,144,63,201,0,10,0,20,5,0,1,4,0,24,0,0,22,29,4,0,0,13,12,3,147
540000,7195,4611,294,6,113,0,1970,201,58917,187,145,329,0,8,1,45,29,0,3,17,0,107,1,2,27,74,11,0,0,27,32,9,393
408501,3178,1153,53,79,638,0,1163,92,68990,62,63,252,5,13,1,20,14,5,1,12,0,6,1,2,25,28,2,0,0,13,8,4,155
408402,5592,2816,189,0,1377,0,918,292,100164,17,65,367,53,6,0,12,31,2,2,25,0,17,0,9,25,124,8,0,0,14,30,3,308
502602,4415,2450,0,0,153,0,1775,37,60821,59,76,364,0,24,1,29,44,0,5,15,1,49,0,3,18,80,3,1,0,19,65,2,359
502601,7021,4137,5,93,88,0,2590,108,79355,128,81,500,35,7,0,16,72,1,2,14,0,29,1,3,10,49,4,0,0,16,30,4,258
530003,3276,2002,38,5,594,0,522,115,98712,31,40,101,31,0,0,2,2,0,0,0,0,2,0,3,2,5,0,0,0,0,3,0,19
503000,5527,2933,0,42,203,0,2149,200,52523,155,108,133,0,4,0,30,12,0,4,12,0,19,0,1,51,23,5,0,0,14,18,7,200
503201,4346,2950,98,0,228,0,883,187,80746,3,53,264,35,2,1,12,2,1,1,12,0,5,0,2,14,10,3,2,0,10,4,1,82
503302,6615,3574,34,9,336,0,2182,480,76766,65,96,461,15,8,1,35,9,1,3,12,0,16,0,14,33,58,12,0,1,24,7,10,244
554103,1581,556,163,0,259,0,570,33,97934,12,21,94,19,3,0,4,5,0,2,8,0,2,0,4,4,38,3,0,0,8,9,2,92
552301,4955,2680,220,3,1018,0,807,227,81928,70,127,370,24,6,0,27,9,0,9,18,0,12,0,17,18,31,2,4,0,19,33,2,207
530006,3709,2175,21,11,681,0,592,229,69655,98,41,115,31,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,4
482701,4557,1016,22,38,1630,0,1598,253,73989,63,37,355,85,0,0,0,0,0,0,2,0,21,0,1,0,2,1,0,0,0,0,0,27
408624,3321,941,1,0,1900,0,418,61,101290,12,65,60,40,1,2,5,17,0,0,9,0,3,0,1,1,25,3,0,0,7,1,1,76
408303,4334,2282,0,8,387,0,1599,58,86355,27,80,178,29,2,3,11,14,0,1,8,0,13,0,1,13,28,1,0,0,12,2,1,110
408625,4045,1391,0,16,2077,0,521,40,110462,0,43,137,75,4,0,7,31,1,1,9,0,14,0,3,17,68,2,0,1,18,3,1,180
534101,2318,1418,53,15,82,0,724,26,45188,70,41,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910002,7351,3655,667,54,73,49,2397,456,59701,163,143,404,0,3,2,47,13,1,4,21,0,27,1,4,30,33,6,3,0,33,12,7,247
405702,5077,1803,373,12,904,0,1673,312,75187,21,95,351,27,3,0,5,2,0,0,3,0,2,0,1,1,4,1,0,0,0,0,0,22
405701,3538,1757,34,0,307,0,1302,138,84824,23,59,272,74,4,1,9,9,0,1,7,0,5,0,2,8,5,1,0,0,3,3,1,59
408003,4391,1809,273,42,1065,0,1094,108,79656,112,76,145,34,3,0,6,4,0,2,5,0,7,0,8,20,20,5,0,0,7,3,1,91
401304,5800,4006,20,0,1381,20,45,328,131783,44,108,341,56,2,0,9,31,0,0,19,0,7,1,1,6,76,3,2,0,13,19,0,189
401303,2454,1519,61,0,546,0,174,154,153005,8,25,63,65,1,0,2,17,0,1,7,0,7,0,1,4,16,3,2,0,3,9,0,73
400501,2110,1780,24,4,155,0,44,103,165699,5,30,76,41,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
400403,4171,3038,82,20,420,0,418,193,105434,39,53,223,38,7,2,26,9,0,2,7,0,16,0,5,9,55,6,0,1,14,9,2,170
404504,4731,1728,140,0,423,0,2358,82,54021,106,139,345,5,0,0,8,4,0,0,3,0,7,1,2,13,7,3,0,0,10,8,0,66
404202,3977,1810,107,23,423,7,1374,233,61411,25,69,1252,45,3,0,4,6,0,0,2,0,1,0,3,1,10,0,0,0,4,2,1,37
404201,3731,1634,71,10,325,0,1615,76,49593,74,63,328,33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
900104,5670,2518,722,0,53,0,2073,304,49254,117,80,103,0,4,4,26,20,0,9,10,0,14,0,11,23,32,7,1,0,32,32,12,237
900103,5937,4560,476,22,190,0,455,234,48304,81,167,262,17,7,1,60,33,0,5,17,0,12,0,13,35,22,8,7,0,21,52,13,306
402904,3647,2704,14,104,91,0,634,100,68844,56,62,249,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
402903,4601,3172,142,0,477,115,471,224,61280,104,105,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402804,4241,2496,146,234,521,0,796,48,53501,97,61,239,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402803,3171,2054,64,5,176,0,700,172,50785,79,70,197,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402706,4116,2454,341,82,528,0,585,126,64738,79,48,164,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402705,3565,2440,218,0,166,0,687,54,79510,93,47,190,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402405,2952,1424,327,0,158,110,922,11,67549,54,42,148,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402304,4106,1854,167,9,52,0,1980,44,39828,99,58,241,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402303,4129,2318,125,29,73,0,1330,254,51724,189,132,330,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402002,4358,2675,183,8,426,0,907,159,74776,43,59,201,23,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7
402001,3292,1973,183,14,660,0,275,187,82742,19,29,77,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400404,4517,3902,19,13,416,0,29,138,177115,7,60,231,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
400207,4793,4012,210,0,238,0,102,231,155793,70,59,300,103,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
408141,5230,2363,94,43,691,15,1959,65,74049,139,76,260,27,1,0,23,16,0,2,12,0,12,0,5,21,17,2,0,0,12,19,3,145
408140,3599,1490,56,0,256,0,1731,66,58457,113,70,180,12,3,2,14,14,0,4,12,0,11,1,6,22,27,0,0,0,13,17,1,147
408005,4822,1776,213,30,1743,0,983,77,118806,29,66,279,63,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
407801,5672,2038,53,8,1075,0,2399,99,81852,88,91,259,52,2,1,19,7,0,3,8,0,10,1,5,32,25,4,0,0,25,13,3,158
408724,5522,1602,30,67,1859,68,1678,218,49727,135,105,222,43,5,0,36,12,0,4,12,0,9,0,4,17,65,5,4,0,32,25,2,232
408723,2943,729,60,5,1551,0,444,154,73050,25,37,173,29,1,0,6,8,0,1,6,0,2,0,3,4,12,3,1,0,15,5,0,67
408139,3984,1605,9,40,140,7,2123,60,57268,81,60,184,0,10,0,20,16,1,4,6,0,37,1,3,26,19,3,1,0,20,8,3,178
408138,6046,2972,141,79,239,0,2434,181,66909,86,140,241,0,6,0,29,3,0,2,8,0,16,0,8,31,20,6,0,0,14,22,3,168
408137,3958,1254,247,7,1230,43,1062,115,74442,39,108,182,41,2,0,5,9,0,1,2,0,5,0,1,15,12,3,0,1,6,9,2,73
408136,3792,1302,126,171,1386,0,591,216,71368,33,31,189,19,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,5
408006,3667,932,218,0,1717,0,697,103,68889,11,52,237,34,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,5,0,11
408004,2563,713,122,0,1037,0,577,114,74411,9,56,81,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404503,3015,999,44,0,352,0,1565,55,82350,21,69,198,0,2,0,6,3,0,5,3,0,1,0,1,8,10,0,2,0,8,10,3,62
402406,5085,1872,335,160,237,0,2412,69,57046,48,103,287,61,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
405500,6761,3168,221,66,1250,14,1749,293,89436,112,119,317,79,0,0,1,1,0,0,0,0,4,0,0,0,3,1,0,0,1,0,0,11
403312,4899,1933,448,35,1777,0,591,115,88585,35,43,263,27,1,2,8,22,0,4,15,0,13,0,1,8,71,1,1,0,13,29,0,189
408704,3173,744,100,70,1448,0,607,204,62366,25,79,181,6,1,0,9,17,0,2,10,0,6,0,3,8,12,1,1,0,3,11,2,86
403324,6833,1741,140,129,4144,159,423,97,136118,85,88,190,161,4,0,6,35,0,1,16,0,5,0,3,2,31,3,4,1,5,7,0,123
